date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Hour,Day_of_week
4/2/2016 9:10,50,0,20.92666667,39.4,18.7,43,21.79,37.4,7.20E+00,9,7
4/2/2016 9:20,50,0,20.96333333,39.4,18.73,42.9,21.79,37.43333333,7.30E+00,9,7
4/2/2016 9:30,60,0,20.89,39.4,18.79,42.82666667,21.79,37.43333333,7.40E+00,9,7
4/2/2016 9:40,50,0,20.89,39.4,18.79,42.76,21.79,37.4,7.50E+00,9,7
4/2/2016 9:50,50,0,20.89,39.4,18.79,42.7,21.79,37.4,7.60E+00,9,7
4/2/2016 10:00,50,0,20.89,39.4,18.82333333,42.59,21.79,37.4,7.70E+00,10,7
4/2/2016 10:10,40,0,20.89,39.4,18.89,42.59,21.79,37.4,7.77E+00,10,7
4/2/2016 10:20,50,0,20.89,39.4,18.89,42.5,21.79,37.4,7.83E+00,10,7
4/2/2016 10:30,40,0,20.89,39.4,18.96333333,42.43333333,21.79,37.32666667,7.90E+00,10,7
4/2/2016 10:40,30,0,20.89,39.4,19,42.4,21.79,37.4,7.97E+00,10,7
4/2/2016 10:50,40,0,20.89,39.4,19,42.4,21.79,37.32666667,8.03E+00,10,7
4/2/2016 11:00,30,0,20.89,39.46666667,19.03333333,42.29,21.79,37.29,8.10E+00,11,7
4/2/2016 11:10,40,0,20.89,39.4,19.1,42.29,21.79,37.29,8.22E+00,11,7
4/2/2016 11:20,50,0,20.89,39.4,19.15,42.145,21.79,37.29,8.33E+00,11,7
4/2/2016 11:30,50,0,20.89,39.4,19.13333333,42.06,21.79,37.29,8.45E+00,11,7
4/2/2016 11:40,50,0,20.89,39.4,19.2,42,21.79,37.29,8.57E+00,11,7
4/2/2016 11:50,50,0,20.89,39.4,19.36,41.83333333,21.79,37.4,8.68E+00,11,7
4/2/2016 12:00,50,0,20.89,39.4,19.56666667,41.56666667,21.79,37.32666667,8.80E+00,12,7
4/2/2016 12:10,50,0,20.92666667,39.4,19.63333333,41.26,21.79,37.4,8.93E+00,12,7
4/2/2016 12:20,60,0,20.92666667,39.4,19.76,41.06666667,21.79,37.4,9.07E+00,12,7
4/2/2016 12:30,50,0,21,39.5,19.89,40.93,21.79,37.4,9.20E+00,12,7
4/2/2016 12:40,50,0,21,39.5,19.96333333,40.73,21.79,37.4,9.33E+00,12,7
4/2/2016 12:50,50,0,21,39.5,20.03333333,40.59,21.82333333,37.43333333,9.47E+00,12,7
4/2/2016 13:00,40,0,21,39.5,20.16666667,40.46333333,21.89,37.5,9.60E+00,13,7
4/2/2016 13:10,50,0,21,39.5,20.2,40.36333333,21.89,37.5,9.63E+00,13,7
4/2/2016 13:20,50,0,21.03333333,39.53,20.26,40.29,21.89,37.5,9.67E+00,13,7
4/2/2016 13:30,60,0,21.1,39.59,20.29,40.16333333,21.89,37.5,9.70E+00,13,7
4/2/2016 13:40,70,0,21.1,39.59,20.29,40.03,21.89,37.5,9.73E+00,13,7
4/2/2016 13:50,80,0,21.03333333,39.66333333,20.32333333,40,21.89,37.5,9.77E+00,13,7
4/2/2016 14:00,70,0,21.03333333,39.62666667,20.39,40,21.89,37.5,9.80E+00,14,7
4/2/2016 14:10,60,0,21.1,39.7,20.42666667,39.9,21.89,37.5,9.83E+00,14,7
4/2/2016 14:20,40,0,21.1,39.7,20.5,39.82666667,21.89,37.5,9.87E+00,14,7
4/2/2016 14:30,30,0,21.1,39.76,20.5,39.7,21.85666667,37.46666667,9.90E+00,14,7
4/2/2016 14:40,30,0,21.1,39.79,20.575,39.7,21.85666667,37.46666667,9.93E+00,14,7
4/2/2016 14:50,40,0,21.16666667,39.79,20.6,39.62666667,21.79,37.4,9.97E+00,14,7
4/2/2016 15:00,70,0,21.2,39.79,20.6,39.59,21.85666667,37.56,1.00E+01,15,7
4/2/2016 15:10,60,0,21.2,39.79,20.6,39.59,21.79,37.5,1.02E+01,15,7
4/2/2016 15:20,60,0,21.2,39.82666667,20.6,39.59,21.79,37.59,1.04E+01,15,7
4/2/2016 15:30,60,0,21.2,39.9,20.53333333,39.66333333,21.85666667,37.66333333,1.06E+01,15,7
4/2/2016 15:40,60,0,21.1,39.9,20.5,39.7,21.79,37.66333333,1.07E+01,15,7
4/2/2016 15:50,60,0,21.16666667,39.9,20.5,39.76,21.79,37.59,1.09E+01,15,7
4/2/2016 16:00,50,0,21.1,39.9,20.39,39.79,21.79,37.7,1.11E+01,16,7
4/2/2016 16:10,60,0,21.13333333,39.93333333,20.39,39.86333333,21.79,37.7,1.12E+01,16,7
4/2/2016 16:20,60,0,21.2,40,20.39,39.93333333,21.79,37.7,1.12E+01,16,7
4/2/2016 16:30,60,0,21.2,40,20.39,40,21.79,37.7,1.13E+01,16,7
4/2/2016 16:40,70,0,21.2,40,20.29,40.09,21.85666667,37.76,1.14E+01,16,7
4/2/2016 16:50,60,0,21.2,40,20.29,40.09,21.79,37.7,1.14E+01,16,7
4/2/2016 17:00,60,0,21.2,40,20.29,40.23,21.79,37.76,1.15E+01,17,7
4/2/2016 17:10,50,0,21.2,40,20.23,40.29,21.85666667,37.83333333,1.16E+01,17,7
4/2/2016 17:20,50,0,21.2,40,20.2,40.43333333,21.85666667,37.86333333,1.17E+01,17,7
4/2/2016 17:30,60,0,21.16666667,40.03,20.13333333,40.56,21.79,37.79,1.18E+01,17,7
4/2/2016 17:40,50,0,21.16666667,40.09,20.1,40.73,21.79,37.82666667,1.19E+01,17,7
4/2/2016 17:50,60,0,21.13333333,40.09,20.025,40.8425,21.79,37.9,1.20E+01,17,7
4/2/2016 18:00,70,0,21.2,40.16333333,20,41,21.79,37.9,1.21E+01,18,7
4/2/2016 18:10,50,0,21.2,40.23,19.89,41.12666667,21.79,37.9,1.21E+01,18,7
4/2/2016 18:20,40,0,21.2,40.23,19.89,41.26,21.79,37.9,1.21E+01,18,7
4/2/2016 18:30,30,0,21.2,40.29,19.85666667,41.4,21.79,38,1.21E+01,18,7
4/2/2016 18:40,40,0,21.13333333,40.29,19.79,41.4,21.79,37.93333333,1.21E+01,18,7
4/2/2016 18:50,50,0,21.16666667,40.4,19.79,41.53,21.79,38,1.21E+01,18,7
4/2/2016 19:00,60,0,21.1,40.4,19.73,41.72333333,21.79,38,1.21E+01,19,7
4/2/2016 19:10,50,0,21.1,40.45,19.7,41.82666667,21.79,38.03,1.21E+01,19,7
4/2/2016 19:20,70,0,21.1,40.53,19.63333333,41.9,21.79,38.09,1.21E+01,19,7
4/2/2016 19:30,60,0,21.1,40.59,19.6,42.03,21.79,38.12666667,1.21E+01,19,7
4/2/2016 19:40,60,0,21.1,40.62666667,19.6,42.16333333,21.79,38.2,1.21E+01,19,7
4/2/2016 19:50,60,0,21.1,40.7,19.56666667,42.32666667,21.79,38.23,1.21E+01,19,7
4/2/2016 20:00,50,0,21.1,40.79,19.5,42.46666667,21.79,38.29,1.21E+01,20,7
4/2/2016 20:10,60,0,21.1,40.79,19.5,42.62666667,21.79,38.29,1.20E+01,20,7
4/2/2016 20:20,60,0,21.1,40.82666667,19.42666667,42.7,21.79,38.29,1.19E+01,20,7
4/2/2016 20:30,50,0,21.1,40.9,19.39,42.73,21.79,38.32666667,1.19E+01,20,7
4/2/2016 20:40,50,0,21.1,40.9,19.39,42.86333333,21.79,38.4,1.18E+01,20,7
4/2/2016 20:50,60,0,21.03333333,40.9,19.39,42.93333333,21.79,38.4,1.17E+01,20,7
4/2/2016 21:00,70,0,21.1,41,19.315,43.095,21.79,38.46666667,1.16E+01,21,7
4/2/2016 21:10,60,0,21.1,41.06,19.29,43.2,21.79,38.5,1.14E+01,21,7
4/2/2016 21:20,60,0,21.03333333,41.03,19.29,43.32666667,21.79,38.5,1.13E+01,21,7
4/2/2016 21:30,50,0,21.03333333,41.09,19.23,43.32666667,21.73,38.5,1.11E+01,21,7
4/2/2016 21:40,50,0,21.03333333,41.12666667,19.2,43.43333333,21.76,38.5,1.09E+01,21,7
4/2/2016 21:50,50,0,21.03333333,41.12666667,19.2,43.5,21.7,38.5,1.08E+01,21,7
4/2/2016 22:00,30,0,21,41.12666667,19.2,43.62666667,21.7,38.59,1.06E+01,22,7
4/2/2016 22:10,50,0,21,41.2,19.2,43.7,21.7,38.59,1.11E+01,22,7
4/2/2016 22:20,30,0,21,41.2,19.16666667,43.7,21.7,38.53,1.16E+01,22,7
4/2/2016 22:30,60,0,21,41.2675,19.16666667,43.76,21.7,38.59,1.21E+01,22,7
4/2/2016 22:40,60,0,21,41.29,19.16666667,43.79,21.66666667,38.56,1.26E+01,22,7
4/2/2016 22:50,60,0,21,41.4,19.1,43.79,21.6,38.56,1.31E+01,22,7
4/2/2016 23:00,50,0,21,41.4,19.1,43.93333333,21.6,38.59,1.36E+01,23,7
4/2/2016 23:10,60,0,21,41.5,19.16666667,44,21.6,38.66333333,1.36E+01,23,7
4/2/2016 23:20,50,0,21,41.5,19.1,44.09,21.6,38.7,1.37E+01,23,7
4/2/2016 23:30,60,0,21,41.59,19.1,44.09,21.53333333,38.76,1.37E+01,23,7
4/2/2016 23:40,60,0,20.92666667,41.59,19.1,44.12666667,21.5,38.79,1.37E+01,23,7
4/2/2016 23:50,60,0,20.89,41.62666667,19.1,44.2,21.5,38.79,1.38E+01,23,7
4/3/2016 0:00,60,0,20.89,41.7,19.1,44.29,21.5,38.79,1.38E+01,0,1
4/3/2016 0:10,60,0,20.89,41.73,19.1,44.3175,21.5,38.79,1.38E+01,0,1
4/3/2016 0:20,50,0,20.89,41.79,19.1,44.4,21.5,38.82666667,1.38E+01,0,1
4/3/2016 0:30,60,0,20.89,41.82666667,19.1,44.5,21.5,38.9,1.39E+01,0,1
4/3/2016 0:40,50,0,20.89,41.9,19.1,44.5,21.56666667,38.96666667,1.39E+01,0,1
4/3/2016 0:50,60,0,20.89,41.93333333,19.1,44.53,21.53333333,39,1.39E+01,0,1
4/3/2016 1:00,60,0,20.89,42,19.1,44.59,21.6,39,1.39E+01,1,1
4/3/2016 1:10,60,0,20.89,42.03,19.1,44.7,21.6,39.09,1.38E+01,1,1
4/3/2016 1:20,60,0,20.89,42.09,19.1,44.7,21.6,39.09,1.37E+01,1,1
4/3/2016 1:30,30,0,20.89,42.09,19.03333333,44.65666667,21.6,39.09,1.36E+01,1,1
4/3/2016 1:40,40,0,20.89,42.1175,19.03333333,44.73,21.6,39.09,1.35E+01,1,1
4/3/2016 1:50,30,0,20.89,42.2,19.1,44.9,21.6,39.09,1.34E+01,1,1
4/3/2016 2:00,50,0,20.89,42.29,19.1,44.96666667,21.6,39.09,1.33E+01,2,1
4/3/2016 2:10,50,0,20.89,42.29,19.03333333,44.96333333,21.6,39.09,1.31E+01,2,1
4/3/2016 2:20,70,0,20.89,42.43333333,19.03333333,45.03,21.6,39.09,1.30E+01,2,1
4/3/2016 2:30,60,0,20.89,42.5,19.06666667,45.09,21.6,39.09,1.28E+01,2,1
4/3/2016 2:40,70,0,20.89,42.5,19.06666667,45.16333333,21.6,39.16333333,1.26E+01,2,1
4/3/2016 2:50,70,0,20.89,42.56,19,45.2,21.6,39.32666667,1.25E+01,2,1
4/3/2016 3:00,50,0,20.89,42.7,19,45.26,21.6,39.4,1.23E+01,3,1
4/3/2016 3:10,60,0,20.89,42.7,19,45.32666667,21.6,39.4,1.23E+01,3,1
4/3/2016 3:20,50,0,20.89,42.73,19,45.4,21.6,39.4,1.22E+01,3,1
4/3/2016 3:30,50,0,20.82333333,42.73,19,45.5,21.6,39.5,1.22E+01,3,1
4/3/2016 3:40,50,0,20.79,42.79,19,45.53,21.6,39.5,1.22E+01,3,1
4/3/2016 3:50,60,0,20.79,42.79,19,45.59,21.6,39.5,1.21E+01,3,1
4/3/2016 4:00,60,0,20.79,42.93333333,19,45.62666667,21.6,39.59,1.21E+01,4,1
4/3/2016 4:10,60,0,20.79,43,19,45.7,21.6,39.59,1.21E+01,4,1
4/3/2016 4:20,70,0,20.79,42.96666667,19,45.79,21.66666667,39.66333333,1.20E+01,4,1
4/3/2016 4:30,60,0,20.79,42.96666667,19,45.86333333,21.66666667,39.66333333,1.19E+01,4,1
4/3/2016 4:40,60,0,20.79,43.03,19,45.93333333,21.7,39.73,1.19E+01,4,1
4/3/2016 4:50,50,0,20.79,43.09,19,46,21.7,39.79,1.19E+01,4,1
4/3/2016 5:00,40,0,20.79,43.09,18.89,46,21.66666667,39.76,1.18E+01,5,1
4/3/2016 5:10,30,0,20.79,43.12666667,18.89,46.06,21.66666667,39.76,1.18E+01,5,1
4/3/2016 5:20,50,0,20.79,43.2,18.89,46.2,21.6,39.7,1.18E+01,5,1
4/3/2016 5:30,40,0,20.79,43.23,18.89,46.2,21.6,39.7,1.19E+01,5,1
4/3/2016 5:40,70,0,20.79,43.29,18.89,46.2,21.6,39.79,1.19E+01,5,1
4/3/2016 5:50,50,0,20.79,43.26,18.89,46.26,21.6,39.79,1.19E+01,5,1
4/3/2016 6:00,50,0,20.79,43.26,18.89,46.29,21.6,39.82666667,1.19E+01,6,1
4/3/2016 6:10,70,0,20.79,43.32666667,18.89,46.29,21.6,39.9,1.19E+01,6,1
4/3/2016 6:20,50,0,20.79,43.4,18.89,46.4,21.6,39.93333333,1.19E+01,6,1
4/3/2016 6:30,60,0,20.79,43.29,18.89,46.4,21.6,39.93333333,1.19E+01,6,1
4/3/2016 6:40,60,0,20.79,43.29,18.89,46.4,21.6,39.93333333,1.20E+01,6,1
4/3/2016 6:50,60,0,20.79,43.29,18.89,46.5,21.6,40,1.20E+01,6,1
4/3/2016 7:00,60,0,20.79,43.36333333,18.89,46.5,21.6,40.06,1.20E+01,7,1
4/3/2016 7:10,60,0,20.79,43.4,18.92666667,46.4,21.6,40.09,1.20E+01,7,1
4/3/2016 7:20,50,0,20.79,43.4,19,46.4,21.6,40.09,1.19E+01,7,1
4/3/2016 7:30,50,0,20.79,43.4,19,46.29,21.6,40.09,1.19E+01,7,1
4/3/2016 7:40,60,0,20.79,43.4,19,46.29,21.6,40.09,1.19E+01,7,1
4/3/2016 7:50,60,0,20.79,43.43333333,19.1,46.29,21.6,40.09,1.18E+01,7,1
4/3/2016 8:00,50,0,20.79,43.5,19.16666667,46.15666667,21.6,40.09,1.18E+01,8,1
4/3/2016 8:10,70,0,20.79,43.5,19.29,46.06,21.6,40.09,1.19E+01,8,1
4/3/2016 8:20,40,0,20.79,43.5,19.35666667,45.93333333,21.6,40.09,1.20E+01,8,1
4/3/2016 8:30,50,0,20.79,43.5,19.42666667,45.79,21.7,40.2,1.21E+01,8,1
4/3/2016 8:40,30,0,20.82333333,43.53,19.5,45.73,21.7,40.12666667,1.21E+01,8,1
4/3/2016 8:50,30,0,20.82333333,43.53,19.66333333,45.56,21.7,40.12666667,1.22E+01,8,1
4/3/2016 9:00,60,0,20.82333333,43.46333333,19.99666667,45.3,21.63333333,40.12666667,1.23E+01,9,1
4/3/2016 9:10,50,0,20.89,43.59,20.39333333,44.66,21.6,40.09,1.26E+01,9,1
4/3/2016 9:20,60,0,20.89,43.62666667,20.93333333,44.13333333,21.6,40.16333333,1.28E+01,9,1
4/3/2016 9:30,60,0,20.89,43.7,21.63,42.99666667,21.6,40.2,1.31E+01,9,1
4/3/2016 9:40,70,0,20.89,43.79,22.09666667,42.25666667,21.66666667,40.26,1.33E+01,9,1
4/3/2016 9:50,60,0,20.96333333,43.79,22.495,41.25,21.7,40.4,1.36E+01,9,1
4/3/2016 10:00,60,0,21,43.9,22.86,40.49,21.7,40.425,1.38E+01,10,1
4/3/2016 10:10,60,0,21,43.9,23.06666667,40.23,21.76,40.5,1.41E+01,10,1
4/3/2016 10:20,50,0,21.1,44,23.23,39.86333333,21.79,40.43333333,1.44E+01,10,1
4/3/2016 10:30,60,0,21.1,44,23.35666667,39.65666667,21.79,40.5,1.48E+01,10,1
4/3/2016 10:40,50,0,21.2,44,23.53333333,39.43,21.79,40.5,1.51E+01,10,1
4/3/2016 10:50,60,0,21.2,44,23.6,39.15666667,21.85666667,40.63333333,1.54E+01,10,1
4/3/2016 11:00,60,0,21.23,43.93333333,23.7,39.02666667,21.82333333,40.62666667,1.57E+01,11,1
4/3/2016 11:10,60,0,21.29,44,23.7,38.9,21.89,40.62666667,1.59E+01,11,1
4/3/2016 11:20,70,0,21.32333333,43.9,23.79,38.76,21.89,40.7,1.61E+01,11,1
4/3/2016 11:30,60,0,21.4175,43.9,23.85666667,38.7,21.89,40.7,1.63E+01,11,1
4/3/2016 11:40,50,0,21.5,43.9,23.89,38.46666667,22,40.66333333,1.65E+01,11,1
4/3/2016 11:50,60,0,21.53333333,43.86333333,23.82333333,38.32666667,22,40.59,1.67E+01,11,1
4/3/2016 12:00,50,0,21.6,43.73,23.85666667,38.26,22.03333333,40.62666667,1.69E+01,12,1
4/3/2016 12:10,60,0,21.7,43.66333333,23.79,38.12666667,22.1,40.7,1.71E+01,12,1
4/3/2016 12:20,50,0,21.76,43.53,23.79,38.09,22.1,40.7,1.73E+01,12,1
4/3/2016 12:30,60,0,21.89,43.46666667,23.79,38.09,22.1,40.7,1.74E+01,12,1
4/3/2016 12:40,70,0,21.96333333,43.32666667,23.79,38.16333333,22.13333333,40.66333333,1.76E+01,12,1
4/3/2016 12:50,80,0,22,43.16333333,23.79,38.09,22.2,40.66333333,1.78E+01,12,1
4/3/2016 13:00,80,0,22.06666667,43.16333333,23.7,38.09,22.2,40.59,1.80E+01,13,1
4/3/2016 13:10,60,0,22.13333333,43.09,23.675,38.24,22.26,40.66333333,1.82E+01,13,1
4/3/2016 13:20,70,0,22.2,43.09,23.6,38.29,22.29,40.7,1.83E+01,13,1
4/3/2016 13:30,60,0,22.29,43.06,23.6,38.4,22.29,40.7,1.85E+01,13,1
4/3/2016 13:40,80,0,22.35666667,42.93333333,23.53333333,38.4,22.29,40.7,1.87E+01,13,1
4/3/2016 13:50,80,0,22.39,42.79,23.5,38.53,22.29,40.73,1.88E+01,13,1
4/3/2016 14:00,90,0,22.46333333,42.79,23.5,38.59,22.29,40.79,1.90E+01,14,1
4/3/2016 14:10,100,0,22.53333333,42.7,23.39,38.59,22.32333333,40.7,1.90E+01,14,1
4/3/2016 14:20,90,0,22.6,42.62666667,23.39,38.66333333,22.39,40.76,1.90E+01,14,1
4/3/2016 14:30,90,0,22.6,42.5,23.39,38.82666667,22.5,40.79,1.91E+01,14,1
4/3/2016 14:40,90,0,22.6,42.475,23.39,38.9,22.5,40.79,1.91E+01,14,1
4/3/2016 14:50,80,0,22.66666667,42.46666667,23.29,39.03,22.5,40.76,1.91E+01,14,1
4/3/2016 15:00,90,0,22.63333333,42.43333333,23.29,39.09,22.5,40.76,1.91E+01,15,1
4/3/2016 15:10,80,0,22.7,42.5,23.26,39.2,22.6,40.76,1.90E+01,15,1
4/3/2016 15:20,80,0,22.7,42.5,23.2,39.2,22.6,40.76,1.89E+01,15,1
4/3/2016 15:30,90,0,22.7,42.5,23.16666667,39.32666667,22.6,40.79,1.89E+01,15,1
4/3/2016 15:40,90,0,22.7,42.5,23.1,39.46666667,22.6,40.73,1.88E+01,15,1
4/3/2016 15:50,90,0,22.7,42.5,23.06666667,39.5,22.63333333,40.76666667,1.87E+01,15,1
4/3/2016 16:00,90,0,22.7,42.4,23,39.56,22.7,40.82666667,1.86E+01,16,1
4/3/2016 16:10,80,0,22.7,42.46666667,22.89,39.73,22.7,40.79,1.88E+01,16,1
4/3/2016 16:20,90,0,22.7,42.5,22.82333333,39.79,22.7,40.79,1.90E+01,16,1
4/3/2016 16:30,80,0,22.7,42.5,22.79,39.9,22.7,40.79,1.91E+01,16,1
4/3/2016 16:40,90,0,22.7,42.5,22.76,40,22.7,40.86333333,1.93E+01,16,1
4/3/2016 16:50,90,0,22.7,42.5,22.7,40.06,22.7,40.79,1.95E+01,16,1
4/3/2016 17:00,90,0,22.6,42.4,22.56666667,39.96666667,22.66666667,40.6,1.97E+01,17,1
4/3/2016 17:10,110,0,22.6,42.46666667,22.5,40.1,22.53333333,40.4,1.94E+01,17,1
4/3/2016 17:20,110,0,22.5,42.53,22.35666667,40.26666667,22.5,40.53,1.91E+01,17,1
4/3/2016 17:30,120,0,22.5,42.66333333,22.29,40.52666667,22.5,40.59,1.88E+01,17,1
4/3/2016 17:40,90,0,22.5,42.9,22.2,40.89,22.53333333,40.7,1.85E+01,17,1
4/3/2016 17:50,90,0,22.5,42.9,22.13333333,41.16333333,22.6,40.7,1.82E+01,17,1
4/3/2016 18:00,100,0,22.445,42.9,22.13333333,41.4,22.6,40.79,1.79E+01,18,1
4/3/2016 18:10,90,0,22.39,42.93333333,22.2,41.4,22.6,40.79,1.78E+01,18,1
4/3/2016 18:20,110,0,22.39,43.06,22.2,41.53,22.6,40.9,1.77E+01,18,1
4/3/2016 18:30,120,0,22.39,43.15666667,22.2,41.59,22.6,40.96666667,1.76E+01,18,1
4/3/2016 18:40,120,10,22.39,43.49,22.1,41.79,22.63333333,41.06666667,1.75E+01,18,1
4/3/2016 18:50,130,0,22.39,43.7,22.1,41.93,22.7,41.2,1.74E+01,18,1
4/3/2016 19:00,120,0,22.39,43.7,22,42.06666667,22.7,41.23,1.73E+01,19,1
4/3/2016 19:10,100,0,22.39,43.7,22,42.33333333,22.7,41.29,1.73E+01,19,1
4/3/2016 19:20,90,0,22.39,43.76,21.96333333,42.65666667,22.7,41.4,1.73E+01,19,1
4/3/2016 19:30,90,10,22.29,43.93333333,21.89,42.86333333,22.7,41.4,1.73E+01,19,1
4/3/2016 19:40,80,0,22.29,44,21.85666667,43.09,22.7,41.43333333,1.73E+01,19,1
4/3/2016 19:50,120,0,22.29,44.12666667,21.79,43.2675,22.7,41.5225,1.73E+01,19,1
4/3/2016 20:00,110,0,22.29,44.26,21.73,43.46666667,22.63333333,41.53,1.73E+01,20,1
4/3/2016 20:10,130,0,22.26,44.29,21.7,43.73,22.6,41.59,1.72E+01,20,1
4/3/2016 20:20,120,0,22.2,44.36333333,21.7,43.93,22.6,41.59,1.71E+01,20,1
4/3/2016 20:30,110,0,22.2,44.53,21.66666667,44.09,22.63333333,41.76666667,1.71E+01,20,1
4/3/2016 20:40,120,0,22.2,44.59,21.6,44.16333333,22.7,41.9,1.70E+01,20,1
4/3/2016 20:50,120,10,22.2,44.73,21.6,44.36,22.7,41.9,1.69E+01,20,1
4/3/2016 21:00,110,0,22.2,44.79,21.6,44.56,22.7,41.96666667,1.68E+01,21,1
4/3/2016 21:10,100,0,22.2,44.93333333,21.5,44.7,22.7,41.93333333,1.67E+01,21,1
4/3/2016 21:20,100,10,22.2,45,21.5,44.7,22.7,42,1.66E+01,21,1
4/3/2016 21:30,90,0,22.2,45.06,21.5,44.9,22.7,42.06,1.65E+01,21,1
4/3/2016 21:40,90,10,22.2,45,21.42666667,44.82666667,22.7,42.06,1.64E+01,21,1
4/3/2016 21:50,100,0,22.2,45,21.35666667,44.79,22.7,42.09,1.63E+01,21,1
4/3/2016 22:00,90,0,22.2,44.9,21.29,44.79,22.76,42.09,1.62E+01,22,1
4/3/2016 22:10,100,0,22.2,44.82666667,21.26,44.76,22.79,42.09,1.61E+01,22,1
4/3/2016 22:20,80,0,22.2,44.76,21.2,44.7,22.79,42.03,1.60E+01,22,1
4/3/2016 22:30,50,10,22.2,44.7,21.16666667,44.79,22.82333333,42.03,1.59E+01,22,1
4/3/2016 22:40,60,0,22.13333333,44.7,21.1,44.86333333,22.89,42.09,1.57E+01,22,1
4/3/2016 22:50,50,0,22.13333333,44.62666667,21.1,44.9,22.82333333,41.96333333,1.56E+01,22,1
4/3/2016 23:00,60,0,22.1,44.59,21.03333333,44.9,22.89,42.0225,1.55E+01,23,1
4/3/2016 23:10,70,0,22.1,44.59,21,44.95,22.89,42,1.54E+01,23,1
4/3/2016 23:20,70,10,22.1,44.59,20.96333333,45,22.89,41.96666667,1.53E+01,23,1
4/3/2016 23:30,60,0,22.1,44.59,20.89,45.06,22.89,41.82666667,1.53E+01,23,1
4/3/2016 23:40,60,0,22.1,44.59,20.89,45.2,22.89,41.9,1.52E+01,23,1
4/3/2016 23:50,60,0,22.1,44.59,20.89,45.26,22.89,41.82666667,1.51E+01,23,1
4/4/2016 0:00,50,0,22.1,44.59,20.79,45.23,23,41.79,1.50E+01,0,2
4/4/2016 0:10,60,0,22.03333333,44.53,20.79,45.29,23,41.79,1.50E+01,0,2
4/4/2016 0:20,50,10,22,44.46666667,20.73,45.4,23,41.79,1.49E+01,0,2
4/4/2016 0:30,70,0,22,44.46666667,20.73,45.46666667,23,41.79,1.49E+01,0,2
4/4/2016 0:40,70,0,22,44.45,20.7,45.53,23,41.79,1.49E+01,0,2
4/4/2016 0:50,50,0,22,44.5,20.7,45.59,23,41.79,1.48E+01,0,2
4/4/2016 1:00,60,0,21.92666667,44.5,20.66666667,45.66333333,23,41.76,1.48E+01,1,2
4/4/2016 1:10,60,0,22,44.5,20.6,45.66333333,23,41.76,1.46E+01,1,2
4/4/2016 1:20,60,0,21.92666667,44.5,20.6,45.73,23,41.7,1.44E+01,1,2
4/4/2016 1:30,50,0,21.96333333,44.5,20.53333333,45.79,23,41.7,1.42E+01,1,2
4/4/2016 1:40,60,0,21.89,44.5,20.5,45.9,23,41.7,1.40E+01,1,2
4/4/2016 1:50,50,10,21.89,44.5,20.5,45.96666667,23,41.7,1.38E+01,1,2
4/4/2016 2:00,60,0,21.89,44.5,20.5,46,23.1,41.79,1.36E+01,2,2
4/4/2016 2:10,30,0,21.89,44.5,20.42666667,46,23.1,41.79,1.35E+01,2,2
4/4/2016 2:20,50,0,21.89,44.56,20.39,46,23.05,41.745,1.34E+01,2,2
4/4/2016 2:30,40,0,21.89,44.53,20.39,46.12666667,23,41.7,1.33E+01,2,2
4/4/2016 2:40,40,0,21.89,44.59,20.32333333,46.2,23,41.7,1.32E+01,2,2
4/4/2016 2:50,60,0,21.85666667,44.56,20.29,46.2,23,41.7,1.31E+01,2,2
4/4/2016 3:00,60,0,21.79,44.5,20.29,46.26,23,41.7,1.30E+01,3,2
4/4/2016 3:10,50,0,21.79,44.5,20.29,46.29,23,41.7,1.29E+01,3,2
4/4/2016 3:20,60,0,21.79,44.5,20.29,46.36333333,23,41.76,1.27E+01,3,2
4/4/2016 3:30,50,0,21.79,44.5,20.26,46.36333333,23,41.76,1.26E+01,3,2
4/4/2016 3:40,60,0,21.79,44.5,20.2,46.36333333,23,41.7,1.24E+01,3,2
4/4/2016 3:50,60,0,21.79,44.5,20.2,46.43333333,23,41.79,1.23E+01,3,2
4/4/2016 4:00,60,0,21.76,44.59,20.2,46.5,23,41.73,1.21E+01,4,2
4/4/2016 4:10,70,0,21.7,44.59,20.1,46.59,23,41.76,1.21E+01,4,2
4/4/2016 4:20,60,0,21.7,44.59,20.1,46.66333333,23,41.7,1.21E+01,4,2
4/4/2016 4:30,60,0,21.7,44.59,20.1,46.79,23.1,41.79,1.21E+01,4,2
4/4/2016 4:40,50,0,21.7,44.59,20.03333333,46.73,23.1,41.79,1.20E+01,4,2
4/4/2016 4:50,50,0,21.7,44.59,20,46.7,23.1,41.73,1.20E+01,4,2
4/4/2016 5:00,60,0,21.7,44.59,20,46.7,23.1,41.79,1.20E+01,5,2
4/4/2016 5:10,50,0,21.7,44.59,20,46.7,23.1,41.79,1.20E+01,5,2
4/4/2016 5:20,50,0,21.7,44.59,19.92666667,46.7,23.1,41.79,1.20E+01,5,2
4/4/2016 5:30,60,0,21.7,44.53,19.96333333,46.66333333,23.1,41.79,1.19E+01,5,2
4/4/2016 5:40,60,0,21.6,44.5,19.89,46.59,23.1,41.79,1.19E+01,5,2
4/4/2016 5:50,60,0,21.6,44.43333333,19.89,46.59,23.1,41.73,1.19E+01,5,2
4/4/2016 6:00,60,0,21.6,44.4,19.89,46.59,23.1,41.79,1.19E+01,6,2
